material_id,formula,bandgap,formation_energy,stability,volume,density,n_sites,crystal_system,spacegroup,is_stable,is_metal
mp-1198201,Lu(PO3)3,5.7855,-3.04109520360348,0.0,1630.5953173163039,3.355572609849616,104,Cubic,I-43d,True,False
mp-28429,Na2PrO3,0.0,-2.299044726154214,0.10041628263888801,375.38396157896983,4.156132427574143,24,Monoclinic,C2/c,False,True
mp-1173034,La2Th8O19,2.7461,-4.218143793965516,0.06484271491379201,432.62138178178895,9.358222094733579,29,Orthorhombic,Pmm2,False,False
mp-1206840,SrRhO3,0.0,-1.991144156999999,0.030399611749989,126.55303029275241,6.259477489298199,10,Tetragonal,I4/mcm,False,True
mp-756593,Ta3(OF)5,2.197,-3.3695761963076922,0.081756626483521,197.87038215252161,6.024090900327038,13,Orthorhombic,Immm,False,False
mp-753301,Na4(NiO2)5,0.517199999999999,-1.257373889237748,0.0,191.40641925664914,4.731771009995959,19,Triclinic,P-1,True,False
mp-1208985,Sm(SeO4)2,0.23370000000000002,-1.334830918153409,0.302891919204547,762.7868310824331,3.798974936998816,44,Orthorhombic,P2_12_12_1,False,False
mp-769025,K2Mg2O3,3.2516,-2.244047649928572,0.0277894425,421.32463298116147,2.755786651076017,28,Tetragonal,P4_32_12,False,False
mp-1223234,La2CuO4,0.0,-2.97168242,0.07033973285714,96.05321515994046,7.00764725441898,7,Orthorhombic,Fmm2,False,True
mp-907,W18O49,0.0,-2.15327105216418,0.00306849136194,943.2129869625793,7.205940692484215,67,Monoclinic,P2/m,False,True
mp-556339,Hg3AsO4,1.8158,-1.055834298125001,0.0033456196875000003,1194.0208737824844,8.240682418975936,64,Monoclinic,P2_1/c,False,False
mp-1190845,Nd2Hf2O7,4.0703,-3.98081208681819,0.0,301.0075991291306,8.357208209480698,22,Cubic,Fd-3m,True,False
mp-1400415,Ba2Ti3O8,0.7315,-3.308228299230768,0.20856197423084102,186.22867536972905,4.870731080684607,13,Tetragonal,P4/mmm,False,False
mp-626279,Ca(H8O5)2,3.8912999999999993,-1.379964721296296,0.016464257685187,424.8789629683307,1.6899257617975172,54,Triclinic,P1,False,False
mp-554545,Bi2Os2O7,0.0,-1.486731913636363,0.0,277.9447824454396,10.878292572215543,22,Cubic,Fd-3m,True,True
mp-1196640,Sb5IO7,2.3002000000000002,-1.5457064438461532,0.10411001990384001,1207.9661014597298,4.661188466800018,52,Monoclinic,Pc,False,False
mp-21926,Sr(FeO2)2,1.936,-2.1480569966071412,0.0,798.764012414281,4.379091191263277,56,Monoclinic,P2_1/c,True,False
mp-3325560,W5(O4F)3,0.0,-2.388834599250001,0.0,284.0519892104054,6.829108414895874,20,Triclinic,P-1,True,True
mp-26450,NiP2O7,0.0,-1.7801089664285712,0.362279054749989,268.9449553241829,2.872724406094159,20,Triclinic,P-1,False,True
mp-766122,Mg3Mn4O7,0.9926,-2.391747393694582,0.07185354571428401,150.6679206683788,4.45986567091319,14,Orthorhombic,Immm,False,False
mp-1224074,K6Nb11O30,0.0,-2.873950056244681,0.059248940589188004,672.6909829467912,4.2866574276780565,47,Orthorhombic,Amm2,False,True
mp-1202851,Cu3AsO7,0.0,-0.9685705134090911,0.11620722619318301,558.2270317698661,4.492405102762943,44,Monoclinic,P2_1/c,False,True
mp-1047990,Ca(BiO2)4,0.533999999999999,-1.725685828461538,0.12477891730767601,221.66888599185125,7.521004044404049,13,Monoclinic,Cm,False,False
mp-779654,Na3Nb6O11,0.0,-2.537033020456896,0.098501681089738,269.38965369271904,4.946062957958224,20,Trigonal,P-3m1,False,True
mp-1187143,SrBeO3,0.0,-2.186857816,0.376971984999999,52.0571061965092,4.613479639488415,5,Cubic,Pm-3m,False,True
mp-3278625,DyTa3O9,3.8792,-3.321608433519233,0.0,321.75120953708256,8.766769407188221,26,Monoclinic,P2_1/m,True,False
mp-19227,YMnO3,0.0367,-3.007963200252874,0.019520051666665,125.05119599578148,5.094893988485083,10,Hexagonal,P6_3/mmc,False,False
mp-28990,Bi2Te4O11,2.828999999999999,-1.576844434068622,0.0,1048.1448488719282,6.998358268658964,68,Monoclinic,P2_1/c,True,False
mp-762351,Li4Ti7O16,2.446799999999999,-3.239361694691358,0.03487106898148,290.28539293009715,3.539897135897869,27,Monoclinic,Cm,False,False
mp-530852,Mg2SiO4,2.3676999999999992,-3.081720736428572,0.131404966428569,686.224450591892,3.404518576240611,70,Trigonal,R3m,False,False
mp-1376202,CaSnO2,0.466,-2.263033347499999,0.26225883312499804,271.65172814229555,4.664927949593625,16,Triclinic,P-1,False,False
mp-1016827,MgGeO3,1.5499,-2.040783233,0.5249547200000031,51.40303697478925,4.682288444475782,5,Cubic,Pm-3m,False,False
mp-1104530,FeSO5,0.23210000000000003,-1.5371178560714291,0.14758559488095002,172.80762101757423,3.226896260868622,14,Monoclinic,C2/c,False,False
mp-1048896,MoPO4,1.190599999999999,-2.230988206190476,0.12245344555555501,702.1081630995747,3.612158827030812,48,Monoclinic,C2/c,False,False
mp-3303383,NpSeO6,1.0309,-1.8211049269140631,0.0,493.40736946495343,5.545678797894194,32,Monoclinic,P2_1/c,True,False
mp-31008,Na14Al4O13,2.5926,-2.251951860784205,0.0,860.6008762092383,2.46118854608636,62,Monoclinic,P2_1/c,True,False
mp-778809,Fe5O7F3,0.0,-1.725750806000001,0.11864930011111001,331.81892676245525,4.486062332117546,30,Triclinic,P1,False,True
mp-19321,Na6MnO4,0.7754000000000001,-1.540519866018809,0.018346620265154,585.8250669098177,2.912471788297823,44,Hexagonal,P6_3mc,False,False
mp-530194,Ca4Nb2O9,2.4887,-3.314360202666666,0.020810770833334002,798.6979827014509,4.075945412178194,60,Triclinic,P1,False,False
mp-559909,Sr3Ru2O7,0.0,-2.360164598750026,0.0,315.5101244440429,6.073491738830382,24,Orthorhombic,Ccce,True,True
mp-1245276,BaO,1.749499999999999,-2.594275191599999,0.2293675159,2606.4181741485227,4.884183199503542,100,Triclinic,P1,False,False
mp-1202965,Nb4Ag2O11,2.1763,-2.5240204699019593,0.030436907689081003,432.24960786467784,5.8650432874598675,34,Monoclinic,Cc,False,False
mp-20099,In6WO12,1.767999999999999,-2.020597898947368,0.014899640065788,235.40146566374386,7.510759073728435,19,Trigonal,R-3,False,False
mp-22074,CeTaO4,0.0,-3.6628021208055532,0.0,322.32359091821854,7.93500257007311,24,Monoclinic,P2_1/c,True,True
mp-565434,Sr8Co8O23,0.0,-2.002559162435897,0.048538013312654005,468.5226031266888,5.459531491244621,39,Tetragonal,I4/mmm,False,True
mp-560181,Cr3InO8,0.3022,-1.856230470555555,0.10397626302080701,158.79402716807923,4.170342439062471,12,Monoclinic,C2/m,False,False
mp-1223545,KMn2O4,0.8501999999999991,-1.946722251158867,0.018508867857142,201.2044821915709,3.51531243871425,14,Monoclinic,Cm,False,False
mp-1205057,Na2SiO12,0.0,-0.569170228850575,0.5079681379999991,867.0647792368322,2.038138074494946,60,Orthorhombic,Ibca,False,True
mp-1101510,V3(PO4)4,0.8958,-2.518274464720497,0.09493795043478101,668.8822785419135,2.644966709982957,46,Monoclinic,C2/c,False,False
mp-625824,Sr(H8O5)2,3.4704,-1.365458308148148,0.035245969259259005,475.4871421882452,1.842120476150869,54,Monoclinic,Cc,False,False
mp-1392387,Ta2O5,2.378,-3.331849049238094,0.014714082142857,192.5889970965033,7.620167323058566,14,Orthorhombic,Pmmn,False,False
mp-685490,Hf3Sc4O12,3.9078,-3.973991462105263,0.018936210263152002,1124.836673530533,6.696903768135606,95,Triclinic,P1,False,False
mp-753766,Ho6ReO12,0.0359,-3.637388602236824,0.0,251.44528640020425,9.032799990636441,19,Trigonal,R-3,True,False
mp-1196063,Ga2Se2O7,3.4975,-1.691454147926137,0.0,1117.8369375832713,4.864833060487828,88,Orthorhombic,Pccn,True,False
mp-27044,CoP2O7,0.0,-2.058332980428571,0.08546158575000101,120.4378477283738,3.210789338958063,10,Monoclinic,C2,False,True
mp-1045725,Mg2Sn9O13,0.0,-1.886142718333333,0.105664957916657,387.14433746013015,5.683155087517885,24,Monoclinic,C2/m,False,True
mp-754384,ScTlO2,0.9718,-2.684361058333334,0.10138149796874901,119.70286756163682,7.805539990176513,8,Hexagonal,P6_3/mmc,False,False
mp-1176523,LiVO2,1.5373,-2.481679115833333,0.012101926250001002,140.6023494354402,4.246057355544424,16,Cubic,Fd-3m,False,False
mp-752679,CaGd2O4,3.26,-3.671435590000001,0.055578373571428,234.55212652810962,5.926709311179373,14,Cubic,Fd-3m,False,False
mp-1410909,Zn(OF)2,0.0,-0.6507171620000001,0.9101339219999981,135.11976301012706,3.328079234537209,10,Orthorhombic,Fddd,False,True
mp-1244888,Y2O3,2.9084000000000003,-3.7114601861,0.24241173664999802,1594.0088459517644,4.704693597244767,100,Triclinic,P1,False,False
mp-1207217,Rb2PuO4,0.0,-2.656469717678571,0.0,129.25236445973727,6.152980583496304,7,Tetragonal,I4/mmm,True,True
mp-754785,Co6O5F7,0.37520000000000003,-1.680392182222222,0.132437718888888,195.1010222336695,4.8223043818942095,18,Triclinic,P1,False,False
mp-1048044,ZnFe4O9,0.0,-1.133021758214285,0.34916668071429,366.7352084528611,3.919198694968829,28,Tetragonal,P-4,False,True
mp-996992,LiAgO2,0.43149999999999905,-1.081705696249999,0.022499258749999,45.93828005768141,5.306694525422265,4,Monoclinic,C2/m,False,False
mp-3314646,PrSb5O12,3.8762,-1.9049210898148172,0.0,251.32702879437235,6.221895018398273,18,Trigonal,R-3m,True,False
mp-30982,Ag2SO3,2.3467000000000002,-1.051903536388888,0.076836849374998,373.28936592516357,5.263335487388361,24,Monoclinic,P2_1/c,False,False
mp-1183257,Al2Tc2O5,0.0,-1.799650814999999,0.7317768669444401,94.51970779559298,5.79679742338876,9,Tetragonal,P4/mmm,False,True
mp-781707,La4Al2O9,4.484199999999999,-3.7910376603333322,0.0,939.8839518477405,5.325543827242389,60,Monoclinic,P2_1/c,True,False
mp-768450,Tm3Sb5O12,3.133099999999999,-2.681940301249999,0.0,604.0366354638152,7.189343054185322,40,Cubic,I-43m,True,False
mp-772173,CrPO5,0.21799999999999903,-2.12485060869898,0.10044000339285601,710.466347490614,3.047157314268553,56,Monoclinic,P2_1/c,False,False
mp-558966,Ca5(ReO6)2,2.1283,-2.884835567719299,0.0,1486.7800728816053,5.12506854607997,114,Trigonal,R-3c,True,False
mp-1206367,Ce3AlO,0.0,-1.405291576999998,0.0264691155,112.47581730920871,6.840366415089138,5,Cubic,Pm-3m,False,True
mp-27982,PuBrO,0.0,-2.580650867916665,0.078574496111109,128.80539732414766,8.763963099306425,6,Tetragonal,P4/nmm,False,True
mp-1212596,Eu2B2O5,0.0819,-3.142628444814783,0.0,483.9358352461793,5.56624732284896,36,Monoclinic,P2_1/c,True,False
mp-1204479,Na(SeO3)4,0.4302,-0.9621467303384891,0.15160043191175201,678.9175546225398,2.596638156491589,34,Monoclinic,Pc,False,False
mp-1244939,CoO,0.258099999999999,-0.8624241946250011,0.409406951625,997.8887168179468,4.987670439084296,80,Triclinic,P1,False,False
mp-1178261,Ga3NO3,0.8872000000000001,-1.7480610667857142,0.06005811357142601,375.8970435211731,4.791682856286344,28,Triclinic,P1,False,False
mp-1020578,Sr4S3O,2.1115,-2.419770833437499,0.1439786475,205.69244932699996,3.735134268805007,8,Cubic,Pm-3m,False,False
mp-19270,TiFeO3,2.052199999999999,-2.697939042666667,0.031773749999999004,102.29482436671371,4.925385335207109,10,Trigonal,R3c,False,False
mp-849872,Bi2TeO2,0.0,-1.2661092213333331,0.0,101.39553878225085,9.458604299637601,5,Tetragonal,I4/mmm,True,True
mp-776104,K2O,1.169,-1.182810646083332,0.051067390416667004,584.4615437466448,2.1409947642857032,24,Tetragonal,P4_2/nmc,False,False
mp-1277673,Mn5O3F5,0.7121000000000001,-2.478290895358091,0.098157200865379,373.21660315773994,3.716740808243608,26,Monoclinic,Cm,False,False
mp-1188323,Ti2O3,0.116299999999998,-3.301910415333334,0.001529219,180.974229898941,5.275291036997773,20,Orthorhombic,Pnma,False,False
mp-1102979,FeS2O9,0.0,-1.3346470075,0.22511620284722,174.05972582285887,2.518284060960012,12,Triclinic,P-1,False,True
mp-755358,LuAlO3,3.6479,-3.7433915153333333,0.061627178750002,114.12048248056117,7.273827011470189,10,Hexagonal,P6_3/mmc,False,False
mp-1204378,VIO7,1.638599999999999,-0.855171450833332,0.32918339236111105,750.2736871693972,2.565962743719813,36,Monoclinic,P2_1/c,False,False
mp-755513,Fe2O3F,0.0,-1.659706026249999,0.11439008342592501,263.7894113658218,4.499287272454892,24,Monoclinic,C2/m,False,True
mp-15161,Tb2Ru2O7,0.0,-2.5896548243939392,0.015515789886357002,263.7650648030742,7.957371258375757,22,Cubic,Fd-3m,False,True
mp-725609,C2N2O5,3.3865,-0.717251537222223,0.576178348055555,374.5009827310822,1.170859207549531,18,Triclinic,P1,False,False
mp-1183524,Bi2O3,2.0782,-1.6078006035000052,0.033926611499999,160.55631416567675,9.638277098656488,10,Trigonal,R-3c,False,False
mp-1214931,AgIO2,0.0,-0.29918473979166604,0.37299913104166504,260.3256796783034,6.806619282995461,16,Tetragonal,I4_1/amd,False,True
mp-1193395,LuFeO3,0.0,-2.901636080666666,0.013801381291665001,356.53614196145696,7.791219595066053,30,Hexagonal,P6_3cm,False,True
mp-1278019,LaMnO3,0.0,-2.9176369335862082,0.217627867023809,245.45715843443807,6.544321106826596,20,Tetragonal,I4/mmm,False,True
mp-1651001,Li7Mn5O12,0.722599999999999,-2.140035071999522,0.029956274999988004,442.54217384121915,3.866867643071012,48,Triclinic,P-1,False,False
mp-561343,Fe3(TeO3)4,1.7774,-1.564010085219297,0.0,1063.889725998378,5.431198597827585,76,Monoclinic,P2_1/c,True,False
mp-760747,Ti11O18,0.0,-3.34912974091954,0.019436048275862,306.69832203852724,4.4100423076306825,29,Triclinic,P1,False,True
mp-1101623,Y3NbO7,2.0899,-3.475722425454545,0.254315091250006,293.1393255689433,5.343145173199608,22,Orthorhombic,Cmme,False,False
mp-1337126,Al(CuO2)3,0.0,-0.7630633865,0.732482489187501,267.3008587682728,3.896519602319659,20,Orthorhombic,Cmc2_1,False,True
mp-766823,Li7Ti11O24,0.0,-3.227670473333347,0.0,439.51174836486763,3.62365503510715,42,Monoclinic,C2/m,True,True
mp-1279062,Fe(BO2)2,4.099600000000001,-2.456805614761903,0.011313907619051001,221.70420320961978,4.238214547855711,28,Triclinic,P-1,False,False
mp-975236,RbPtO3,0.0,-0.8889363144999991,0.160222984000003,69.17709751024132,7.8865712781699315,5,Cubic,Pm-3m,False,True
mp-1182631,Cd3S3O20,1.8436,-1.003178833942307,0.259877088076924,962.5535968359842,2.599495146065481,52,Triclinic,P1,False,False
mp-2912507,Fe2C2O7,1.507299999999999,-1.361364683977272,0.04925578613636301,637.4615357971845,2.5810340519680732,44,Monoclinic,P2_1/c,False,False
mp-556069,Tb11O20,0.0,-3.455036693333331,0.077543291149195,444.71439074794444,7.722421226118004,31,Triclinic,P-1,False,True
mp-21860,Ta2VO6,0.0,-3.121902237185185,0.0,416.550880560608,8.113661118122385,36,Tetragonal,P4_2/mnm,True,True
mp-754699,NaTi2O3,0.0,-2.751358795507663,0.078579568307789,241.2620518150665,4.590002301101812,24,Hexagonal,P6_3/mcm,False,True
mp-29276,Cd2P6O17,4.4138,-2.451668246914286,0.0,707.3351744130208,3.205196898717728,50,Monoclinic,P2_1/c,True,False
mp-3308125,Li5BrO6,1.966499999999999,-1.363250721666666,0.0,301.5574829965367,3.479122700094368,36,Trigonal,P3_112,True,False
mp-752996,MnOF,0.0,-2.310016363060344,0.08473115736109,271.74996429901097,4.396452888128701,24,Triclinic,P1,False,True
mp-756426,ZrNbO4,0.0,-3.253571734166666,0.10205124041666701,140.63330192009124,5.859582313450328,12,Monoclinic,C2/c,False,True
mp-1408708,WO3,1.3952,-2.179955638125,0.010904968437499002,208.8818670713403,7.372136100233946,16,Orthorhombic,Pnma,False,False
mp-4873,Ce2TeO2,0.0,-3.209099825333325,0.0,106.60162841392265,6.851267067497662,5,Tetragonal,I4/mmm,True,True
mp-997047,AgBrO2,0.0,-0.20354682416666603,0.14641725345588202,166.66251476780144,4.379369070653832,8,Monoclinic,P2_1/m,False,True
mp-1193418,YI3O11,0.0,-1.006138689999999,0.27532548766666703,487.8438481273922,4.395115559770639,30,Triclinic,P-1,False,True
mp-754899,V4(OF3)3,1.5231,-2.939605926562501,0.015848552187499,198.25157534005876,3.540918173874489,16,Triclinic,P1,False,False
mp-1221282,Na2U2O7,1.558799999999999,-3.212267025250781,0.061960692272728005,167.5359438933178,6.2842444722136115,11,Monoclinic,Pm,False,False
mp-734030,N2O3,0.0,0.5998664464999991,1.216983760999999,319.4860393414587,1.580291039632833,20,Orthorhombic,Pnma,False,True
mp-1211117,Na11(CoO2)13,0.0,-1.457676540103448,0.06753762790001501,1100.9685037035933,4.328696404191739,100,Hexagonal,P6_3/m,False,True
mp-3322619,Li2BeO2,6.6404,-2.423382595166666,0.0,153.29988577810812,2.378395541728164,20,Monoclinic,P2_1/c,True,False
mp-1437358,Al(FeO2)2,0.0,-1.735850928571427,0.5372514328571381,147.36148887172232,4.567543729589038,14,Trigonal,R-3m,False,True
mp-38843,CaTa2O6,2.0982,-3.382113790518517,0.09855069722222201,124.84276830014319,6.623522659262468,9,Cubic,Fm-3m,False,False
mp-6964,NaTbO2,3.892299999999999,-3.126936168261493,0.0,109.47556204625305,6.489346356657806,8,Tetragonal,I4_1/amd,True,False
mp-1199363,Ba3AlO4,0.0,-2.944955424687499,0.0,637.0390587018919,5.244167984234592,32,Orthorhombic,Pnma,True,True
mp-1238219,HoSbO4,2.2933,-2.869357654166664,0.000350535416667,296.15862366288917,7.865122874254708,24,Monoclinic,P2_1/c,False,False
mp-770192,Li2CrO3,0.9583,-2.202569860277778,0.053743987083334006,103.52841244012986,3.65302703775575,12,Monoclinic,Cc,False,False
mp-759084,Cr(PO3)4,0.05500000000000001,-2.429212909327731,0.078288247352954,428.8554631862769,2.84891167336581,34,Monoclinic,C2/c,False,False
mp-1186240,Nd2Cr2O5,0.0,-2.764409737777777,0.263167731388884,112.83673095029123,6.9530568629034715,9,Tetragonal,P4/mmm,False,True
mp-756244,CaEu2O3,0.0,-3.154596212500001,0.029691948333333003,189.5884575847273,6.866855679548683,12,Monoclinic,C2/c,False,True
mp-560860,Na2PtO3,1.5488,-1.497563052126436,0.0,266.3709519996665,7.207967774786441,24,Orthorhombic,Fddd,True,False
mp-3308096,Tm2(CO3)3,5.5268999999999995,-2.379705800982141,0.0,468.6170860687529,3.6703103916993722,28,Hexagonal,P6_3/m,True,False
mp-770538,Mn2PO5,0.877599999999999,-2.410766014438117,0.003595742760412,380.34060609231665,3.856804344394577,32,Orthorhombic,Pnma,False,False
mp-1323814,CaV5O7,0.438299999999999,-2.460849925769231,0.022436827980763,284.48648558839125,4.748740445896935,26,Orthorhombic,Cmcm,False,False
mp-1369444,NiO2,0.0194,-0.6014773987499991,0.212661544027778,230.24593116369422,5.232594222178278,24,Orthorhombic,Pnma,False,False
mp-1041519,Ca(AgO2)2,0.0,-1.085913939761903,0.25755692142858,201.3086098459582,5.276081538428462,14,Orthorhombic,Imma,False,True
mp-1245005,V2O5,0.6144000000000001,-1.7788165978571442,0.510205219285714,1792.6367535399158,2.5271615526972653,105,Triclinic,P1,False,False
mp-1272198,Mn(HO)2,1.546,-1.557309329086207,0.023720373500002,190.60657723651906,3.0997770818734622,20,Monoclinic,C2/m,False,False
mp-755304,Mn6O5F7,0.0,-2.436804242643677,0.05331321050925,213.65332322856764,4.217261332059754,18,Monoclinic,C2,False,True
mp-818273,NiP5O14,0.248,-2.324211207160712,0.044978053499997006,1054.0676599561602,2.757224124587572,80,Monoclinic,P2_1/c,False,False
mp-5503,ErTaO4,4.0517,-3.7381258220555473,0.0039586549999920005,143.7011833468103,9.526457980733552,12,Monoclinic,C2/c,False,False
mp-755124,Cr(CoO3)2,0.6398,-1.31132318888889,0.08974724000001101,207.79051592860242,4.24917442526205,18,Orthorhombic,Cmce,False,False
mp-1044440,Pr(SbO3)2,0.0,-2.296005004629629,0.180110997916674,261.4704155848835,6.102127476063973,18,Orthorhombic,Pmn2_1,False,True
mp-1184942,KAuO3,0.0,-0.5509545864499991,0.364279867999998,71.87610219949094,6.562651688367877,5,Cubic,Pm-3m,False,True
mp-3293748,Cs2OsO4,1.1488,-1.497924945,0.0,645.6407567675149,5.349998393695276,28,Orthorhombic,Pnma,True,False
mp-542931,Bi2B8O15,4.3605,-2.6267447043333343,0.002698840666669,597.4642652002539,4.138059605012726,50,Monoclinic,P2_1,False,False
mp-715811,Fe3O4,0.032,-1.566391524999999,0.07625069500000001,312.90445265205307,4.9148412460464055,28,Monoclinic,C2/m,False,False
mp-1041671,Sn(WO4)2,3.2432,-2.010121209545453,0.15799977840908602,170.62729307425212,5.979176063567319,11,Triclinic,P-1,False,False
mp-1045574,Li3(NiO2)4,0.0,-1.351747186666665,0.014831634361118002,131.9140803498432,4.8286670220353844,15,Monoclinic,C2/m,False,True
mp-20530,CeCrO3,0.0,-2.970420415,0.19220243360000203,59.618378740261385,6.687745320618523,5,Cubic,Pm-3m,False,True
mp-19154,Ba(FeO2)2,1.7417999999999991,-2.089097835714285,0.0,442.3569297073226,4.70003236580985,28,Orthorhombic,Cmc2_1,True,False
mp-758269,Ba8In6O17,0.720699999999999,-2.40650261048387,0.07231254274191501,573.4350689480252,5.9638890404377936,31,Triclinic,P-1,False,False
mp-782005,Li6TeO6,3.111399999999999,-2.074634929743589,0.057455772307692006,134.0727504797454,3.285122187340242,13,Trigonal,R-3,False,False
mp-1182403,CaMoO4,0.8881000000000001,-1.906470756666666,0.7331565108333341,168.42093015693024,3.944090766153177,12,Triclinic,P-1,False,False
mp-1019608,Cs3BO3,2.6073,-2.13071396259031,0.0,1277.2631308891625,4.758543738306041,56,Orthorhombic,Pbam,True,False
mp-14410,Tl6TeO12,0.0,-1.202291198771932,0.0,259.500478872109,9.892139953749227,19,Trigonal,R-3,True,True
mp-851102,LiTa3O8,2.4161,-3.228682573881945,0.025712073645825003,1189.3067836488453,7.57066162135812,96,Monoclinic,Pm,False,False
mp-758225,Bi10(Pb2O7)3,2.3242,-1.566915397162162,0.019107533091219,665.7223545105514,9.15171845055244,37,Triclinic,P-1,False,False
mp-755697,V2O3F,1.29,-2.673548266666667,0.013873112083333002,248.0545515400675,4.522088821582604,24,Orthorhombic,Cmcm,False,False
mp-12932,TbTaO4,4.0177,-3.73093175483333,0.0,148.31726141900378,9.043361300753336,12,Monoclinic,P2/c,True,False
mp-760022,Mn6O5F7,0.21700000000000003,-2.423046857921457,0.067070595231471,429.216726754526,4.198493871993078,36,Triclinic,P1,False,False
mp-758747,Li6(NiO2)11,0.33579999999999904,-1.20727419128205,0.038000803771368004,374.3296967777921,4.610193039231269,39,Triclinic,P1,False,False
mp-754114,SrSc2O4,3.503999999999999,-3.706797714285714,0.031012713214286003,203.08791631677923,3.949708594772352,14,Cubic,Fd-3m,False,False
mp-772779,Ca(SeO3)2,3.0199,-1.7498698746875,0.045141057222227006,598.8016249694853,3.261107960997967,36,Monoclinic,P2_1/c,False,False
mp-753691,Y2Bi2O7,0.123699999999999,-2.514923455,0.07852603352272601,204.2100250688997,5.755236119551597,11,Monoclinic,C2/m,False,False
mp-541581,KSO3,4.9772,-2.073822209616666,0.012870133793858,512.648739732601,2.315881936093708,30,Trigonal,P321,False,False
mp-1183212,BAuO3,0.0,-0.30073161883333305,1.327223233666666,42.75273889652396,9.934466602061132,5,Cubic,Pm-3m,False,True
mp-772188,DyErO3,3.0953,-3.946876731666664,0.084193206666668,452.19113643002925,8.323213850342594,30,Hexagonal,P6_3cm,False,False
mp-1188864,CaTi2O6,0.0,-2.97312266074074,0.179711387361113,236.2326715455679,3.2588794906955902,18,Monoclinic,C2/c,False,True
